trial,timestamp,learning_rate,hidden_dim,num_layers,dropout_rate,max_epochs,test_approximation_rate,val_approximation_rate,test_infeasible_rate,val_infeasible_rate,test_mean_load_factor,val_mean_load_factor,test_loss,val_loss,test_time,val_time
127,2025-09-27T10:28:47.995962,0.01,32,10,0.3,20,62.892295837402344,62.3319091796875,0.0,0.0,0.5221835374832153,0.5228875279426575,1.3041665777564049,1.3041569367051125,8.154367685317993,8.027339458465576
128,2025-09-27T10:32:24.389212,0.01,32,10,0.4,5,62.89836120605469,62.122650146484375,0.0,0.0,0.5221331119537354,0.524648904800415,1.0632572025060654,1.0632592514157295,8.229719638824463,8.0762779712677
129,2025-09-27T10:38:48.116921,0.01,32,10,0.4,10,62.60340118408203,62.09021759033203,0.0,0.0,0.52459317445755,0.5249229669570923,1.1981165334582329,1.1980844885110855,8.119038581848145,8.078014135360718
130,2025-09-27T10:48:15.840132,0.01,32,10,0.4,15,62.68009948730469,62.251441955566406,0.0,0.0,0.5239512920379639,0.5235634446144104,1.2684256061911583,1.2684062346816063,8.105183839797974,8.032787561416626
131,2025-09-27T11:00:49.165216,0.01,32,10,0.4,20,62.892295837402344,62.3319091796875,0.0,0.0,0.5221835374832153,0.5228875279426575,1.3041665777564049,1.3041569367051125,8.128250360488892,8.055295467376709
132,2025-09-27T11:05:20.816167,0.01,32,15,0.2,5,62.784027099609375,62.24045181274414,0.0,0.0,0.5230839848518372,0.523655891418457,0.7822077050805092,0.7821396291255951,8.291490316390991,8.20557451248169
133,2025-09-27T11:13:35.280017,0.01,32,15,0.2,10,62.6607666015625,62.34243392944336,0.0,0.0,0.5241129398345947,0.5227992534637451,0.9355341233313084,0.9352228529751301,8.264363765716553,8.217335224151611
134,2025-09-27T11:25:45.762632,0.01,32,15,0.2,15,62.592041015625,62.183414459228516,0.0,0.0,0.5246884226799011,0.5241361856460571,1.0023643001914024,1.0023118406534195,8.446211814880371,8.237621545791626
135,2025-09-27T11:41:59.737268,0.01,32,15,0.2,20,61.99810028076172,60.86119842529297,0.0,0.0,0.5297149419784546,0.5355231165885925,1.0850726142525673,1.0847118869423866,8.285964727401733,8.224467754364014
136,2025-09-27T11:46:31.455713,0.01,32,15,0.3,5,62.784027099609375,62.24045181274414,0.0,0.0,0.5230839848518372,0.523655891418457,0.7822077050805092,0.7821396291255951,8.3518648147583,8.237860202789307
137,2025-09-27T11:54:44.913721,0.01,32,15,0.3,10,62.6607666015625,62.34243392944336,0.0,0.0,0.5241129398345947,0.5227992534637451,0.9355341233313084,0.9352228529751301,8.395541667938232,8.368433475494385
138,2025-09-27T12:06:57.284486,0.01,32,15,0.3,15,62.592041015625,62.183414459228516,0.0,0.0,0.5246884226799011,0.5241361856460571,1.0023643001914024,1.0023118406534195,8.291517734527588,8.249370813369751
139,2025-09-27T12:23:03.494258,0.01,32,15,0.3,20,61.99810028076172,60.86119842529297,0.0,0.0,0.5297149419784546,0.5355231165885925,1.0850726142525673,1.0847118869423866,8.308212518692017,8.289304733276367
140,2025-09-27T12:27:34.977160,0.01,32,15,0.4,5,62.784027099609375,62.24045181274414,0.0,0.0,0.5230839848518372,0.523655891418457,0.7822077050805092,0.7821396291255951,8.208599328994751,8.196524381637573
141,2025-09-27T12:35:48.097132,0.01,32,15,0.4,10,62.6607666015625,62.34243392944336,0.0,0.0,0.5241129398345947,0.5227992534637451,0.9355341233313084,0.9352228529751301,8.28129243850708,8.199395179748535
142,2025-09-27T12:47:58.445399,0.01,32,15,0.4,15,62.592041015625,62.183414459228516,0.0,0.0,0.5246884226799011,0.5241361856460571,1.0023643001914024,1.0023118406534195,8.304465770721436,8.242308378219604
143,2025-09-27T13:04:09.179608,0.01,32,15,0.4,20,61.99810028076172,60.86119842529297,0.0,0.0,0.5297149419784546,0.5355231165885925,1.0850726142525673,1.0847118869423866,8.284845352172852,8.228029489517212
144,2025-09-27T13:07:12.305863,0.01,64,5,0.2,5,62.84622573852539,62.30809783935547,0.0,0.0,0.5225663185119629,0.5230873823165894,0.27164304442703724,0.2715082708746195,8.121145725250244,8.047250986099243
145,2025-09-27T13:12:33.873092,0.01,64,5,0.2,10,62.7016716003418,62.22697448730469,0.0,0.0,0.5237710475921631,0.5237693190574646,0.2716185785830021,0.27148289419710636,8.144146203994751,8.055952548980713
146,2025-09-27T13:20:28.139219,0.01,64,5,0.2,15,63.0058708190918,62.022911071777344,0.0,0.0,0.5212422013282776,0.5254926085472107,0.27161774784326553,0.2714820150285959,8.075053930282593,7.961317539215088
147,2025-09-27T13:30:54.079534,0.01,64,5,0.2,20,62.762630462646484,62.410682678222656,0.0,0.0,0.5232623219490051,0.5222275853157043,0.2716172784566879,0.2714815065264702,8.117213487625122,8.034757137298584
148,2025-09-27T13:33:59.266532,0.01,64,5,0.3,5,62.84622573852539,62.30809783935547,0.0,0.0,0.5225663185119629,0.5230873823165894,0.27164304442703724,0.2715082708746195,8.196796655654907,8.01931619644165
149,2025-09-27T13:39:21.303321,0.01,64,5,0.3,10,62.7016716003418,62.22697448730469,0.0,0.0,0.5237710475921631,0.5237693190574646,0.2716185785830021,0.27148289419710636,8.084212303161621,8.010891914367676
150,2025-09-27T13:47:13.682966,0.01,64,5,0.3,15,63.0058708190918,62.022911071777344,0.0,0.0,0.5212422013282776,0.5254926085472107,0.27161774784326553,0.2714820150285959,8.105218887329102,8.032657861709595
151,2025-09-27T13:57:39.436928,0.01,64,5,0.3,20,62.762630462646484,62.410682678222656,0.0,0.0,0.5232623219490051,0.5222275853157043,0.2716172784566879,0.2714815065264702,8.090195178985596,7.9805591106414795
152,2025-09-27T14:00:44.568737,0.01,64,5,0.4,5,62.84622573852539,62.30809783935547,0.0,0.0,0.5225663185119629,0.5230873823165894,0.27164304442703724,0.2715082708746195,8.230518579483032,8.021456956863403
153,2025-09-27T14:06:06.561463,0.01,64,5,0.4,10,62.7016716003418,62.22697448730469,0.0,0.0,0.5237710475921631,0.5237693190574646,0.2716185785830021,0.27148289419710636,8.109126091003418,8.027669906616211
154,2025-09-27T14:13:59.288686,0.01,64,5,0.4,15,63.0058708190918,62.022911071777344,0.0,0.0,0.5212422013282776,0.5254926085472107,0.27161774784326553,0.2714820150285959,8.06921100616455,8.05817985534668
155,2025-09-27T14:24:27.425792,0.01,64,5,0.4,20,62.762630462646484,62.410682678222656,0.0,0.0,0.5232623219490051,0.5222275853157043,0.2716172784566879,0.2714815065264702,8.176796436309814,8.038336038589478
156,2025-09-27T14:28:45.629766,0.01,64,10,0.2,5,63.02388381958008,62.22774887084961,0.0,0.0,0.5210932493209839,0.5237627625465393,1.133395493030548,1.1333924233913422,8.415552377700806,8.332966566085815
157,2025-09-27T14:36:33.073653,0.01,64,10,0.2,10,62.752689361572266,62.38806915283203,0.0,0.0,0.5233452320098877,0.522416889667511,1.2081555053591728,1.2081322222948074,8.25169825553894,8.278978824615479
158,2025-09-27T14:48:01.816319,0.01,64,10,0.2,15,62.81591033935547,62.129432678222656,0.0,0.0,0.5228184461593628,0.5245916247367859,1.2471347153186798,1.2469884306192398,8.274338006973267,8.192477703094482
159,2025-09-27T15:03:19.380142,0.01,64,10,0.2,20,62.64687728881836,62.24045181274414,0.0,0.0,0.524229109287262,0.523655891418457,1.270221583545208,1.2700884863734245,8.34924840927124,8.24059534072876
160,2025-09-27T15:07:37.043515,0.01,64,10,0.3,5,63.02388381958008,62.22774887084961,0.0,0.0,0.5210932493209839,0.5237627625465393,1.133395493030548,1.1333924233913422,8.302690505981445,8.279732704162598
161,2025-09-27T15:15:22.702646,0.01,64,10,0.3,10,62.752689361572266,62.38806915283203,0.0,0.0,0.5233452320098877,0.522416889667511,1.2081555053591728,1.2081322222948074,8.336951732635498,8.269352197647095
162,2025-09-27T15:26:57.914808,0.01,64,10,0.3,15,62.81591033935547,62.129432678222656,0.0,0.0,0.5228184461593628,0.5245916247367859,1.2471347153186798,1.2469884306192398,8.37666916847229,8.252971172332764
163,2025-09-27T15:42:11.322799,0.01,64,10,0.3,20,62.64687728881836,62.24045181274414,0.0,0.0,0.524229109287262,0.523655891418457,1.270221583545208,1.2700884863734245,8.330203533172607,8.234764337539673
164,2025-09-27T15:46:28.724151,0.01,64,10,0.4,5,63.02388381958008,62.22774887084961,0.0,0.0,0.5210932493209839,0.5237627625465393,1.133395493030548,1.1333924233913422,8.33560037612915,8.306532621383667
165,2025-09-27T15:54:17.504695,0.01,64,10,0.4,10,62.752689361572266,62.38806915283203,0.0,0.0,0.5233452320098877,0.522416889667511,1.2081555053591728,1.2081322222948074,8.390928030014038,8.322070837020874
166,2025-09-27T16:05:43.555263,0.01,64,10,0.4,15,62.81591033935547,62.129432678222656,0.0,0.0,0.5228184461593628,0.5245916247367859,1.2471347153186798,1.2469884306192398,8.29717755317688,8.190894842147827
167,2025-09-27T16:20:58.445681,0.01,64,10,0.4,20,62.64687728881836,62.24045181274414,0.0,0.0,0.524229109287262,0.523655891418457,1.270221583545208,1.2700884863734245,8.336634874343872,8.29132866859436
168,2025-09-27T16:26:29.039486,0.01,64,15,0.2,5,62.78493881225586,62.146907806396484,0.0,0.0,0.5230763554573059,0.5244441032409668,0.9483904652297497,0.948471013456583,8.555371284484863,8.504781246185303
169,2025-09-27T16:36:35.660001,0.01,64,15,0.2,10,62.858463287353516,62.157745361328125,0.0,0.0,0.5224645733833313,0.5243526697158813,1.136048048734665,1.135398767888546,8.527321338653564,8.483314990997314
170,2025-09-27T16:51:34.370887,0.01,64,15,0.2,15,62.7840576171875,62.40045928955078,0.0,0.0,0.5230837464332581,0.522313117980957,1.209822803735733,1.2094161808490753,8.570754289627075,8.546497583389282
171,2025-09-27T17:11:29.762953,0.01,64,15,0.2,20,62.62789535522461,62.28984451293945,0.0,0.0,0.5243880748748779,0.5232406258583069,1.233555555343628,1.2330917567014694,8.647668600082397,8.443138837814331
172,2025-09-27T17:16:59.056841,0.01,64,15,0.3,5,62.78493881225586,62.146907806396484,0.0,0.0,0.5230763554573059,0.5244441032409668,0.9483904652297497,0.948471013456583,8.549063444137573,8.505994081497192
173,2025-09-27T17:27:04.800216,0.01,64,15,0.3,10,62.858463287353516,62.157745361328125,0.0,0.0,0.5224645733833313,0.5243526697158813,1.136048048734665,1.135398767888546,8.677196264266968,8.546936750411987
174,2025-09-27T17:42:14.039039,0.01,64,15,0.3,15,62.7840576171875,62.40045928955078,0.0,0.0,0.5230837464332581,0.522313117980957,1.209822803735733,1.2094161808490753,8.656351089477539,8.592915296554565
175,2025-09-27T18:02:10.863924,0.01,64,15,0.3,20,62.62789535522461,62.28984451293945,0.0,0.0,0.5243880748748779,0.5232406258583069,1.233555555343628,1.2330917567014694,8.59183406829834,8.518020868301392
176,2025-09-27T18:07:39.902331,0.01,64,15,0.4,5,62.78493881225586,62.146907806396484,0.0,0.0,0.5230763554573059,0.5244441032409668,0.9483904652297497,0.948471013456583,8.5858736038208,8.494656085968018
177,2025-09-27T18:17:46.870580,0.01,64,15,0.4,10,62.858463287353516,62.157745361328125,0.0,0.0,0.5224645733833313,0.5243526697158813,1.136048048734665,1.135398767888546,8.505242824554443,8.473222970962524
178,2025-09-27T18:32:49.583191,0.01,64,15,0.4,15,62.7840576171875,62.40045928955078,0.0,0.0,0.5230837464332581,0.522313117980957,1.209822803735733,1.2094161808490753,8.51982069015503,8.444319009780884
179,2025-09-27T18:52:45.534269,0.01,64,15,0.4,20,62.62789535522461,62.28984451293945,0.0,0.0,0.5243880748748779,0.5232406258583069,1.233555555343628,1.2330917567014694,8.587153673171997,8.538445234298706
180,2025-09-27T18:56:37.706942,0.01,128,5,0.2,5,62.69093704223633,62.13874053955078,0.0,0.0,0.5238606929779053,0.5245130062103271,0.2716117035597563,0.27147514931857586,8.38189959526062,8.22002387046814
181,2025-09-27T19:03:33.028973,0.01,128,5,0.2,10,62.66259002685547,62.276222229003906,0.0,0.0,0.5240976810455322,0.5233551263809204,0.27161181531846523,0.2714751996099949,8.362329244613647,8.272592067718506
182,2025-09-27T19:13:50.819032,0.01,128,5,0.2,15,62.860862731933594,62.247840881347656,0.0,0.0,0.5224446058273315,0.5235937237739563,0.27161175943911076,0.271475151181221,8.30704665184021,8.225717067718506
183,2025-09-27T19:27:25.218869,0.01,128,5,0.2,20,62.54591369628906,62.416744232177734,0.0,0.0,0.525075376033783,0.5221768617630005,0.2716117072850466,0.2714751325547695,8.28975534439087,8.240251064300537
184,2025-09-27T19:31:16.510664,0.01,128,5,0.3,5,62.69093704223633,62.13874053955078,0.0,0.0,0.5238606929779053,0.5245130062103271,0.2716117035597563,0.27147514931857586,8.25905442237854,8.245765686035156
185,2025-09-27T19:38:10.897222,0.01,128,5,0.3,10,62.66259002685547,62.276222229003906,0.0,0.0,0.5240976810455322,0.5233551263809204,0.27161181531846523,0.2714751996099949,8.285941123962402,8.187065362930298
186,2025-09-27T19:48:27.487373,0.01,128,5,0.3,15,62.860862731933594,62.247840881347656,0.0,0.0,0.5224446058273315,0.5235937237739563,0.27161175943911076,0.271475151181221,8.337628364562988,8.289338827133179
187,2025-09-27T20:02:07.292768,0.01,128,5,0.3,20,62.54591369628906,62.416744232177734,0.0,0.0,0.525075376033783,0.5221768617630005,0.2716117072850466,0.2714751325547695,8.338735103607178,8.259828329086304
188,2025-09-27T20:06:02.341905,0.01,128,5,0.4,5,62.69093704223633,62.13874053955078,0.0,0.0,0.5238606929779053,0.5245130062103271,0.2716117035597563,0.27147514931857586,8.308319807052612,8.251438617706299
189,2025-09-27T20:13:03.488172,0.01,128,5,0.4,10,62.66259002685547,62.276222229003906,0.0,0.0,0.5240976810455322,0.5233551263809204,0.27161181531846523,0.2714751996099949,8.317301273345947,8.20271921157837
190,2025-09-27T20:23:25.186292,0.01,128,5,0.4,15,62.860862731933594,62.247840881347656,0.0,0.0,0.5224446058273315,0.5235937237739563,0.27161175943911076,0.271475151181221,8.321727991104126,8.269832372665405
191,2025-09-27T20:37:04.549889,0.01,128,5,0.4,20,62.54591369628906,62.416744232177734,0.0,0.0,0.525075376033783,0.5221768617630005,0.2716117072850466,0.2714751325547695,8.254168510437012,8.256258249282837
192,2025-09-27T20:42:53.615215,0.01,128,10,0.2,5,62.73432922363281,62.1229362487793,0.0,0.0,0.5234983563423157,0.5246464610099792,0.9328333586454391,0.9328658245503902,8.910499095916748,8.700822591781616
193,2025-09-27T20:53:37.501534,0.01,128,10,0.2,10,62.727577209472656,62.235069274902344,0.0,0.0,0.5235547423362732,0.5237011909484863,1.1007215306162834,1.1007775366306305,8.764444589614868,8.68802261352539
194,2025-09-27T21:09:30.488555,0.01,128,10,0.2,15,62.89974594116211,62.32345199584961,0.0,0.0,0.5221216678619385,0.522958517074585,1.147843413054943,1.1478738710284233,8.671472787857056,8.583268165588379
195,2025-09-27T21:30:38.923413,0.01,128,10,0.2,20,62.64869689941406,62.089378356933594,0.0,0.0,0.5242139101028442,0.5249300599098206,1.1696658581495285,1.1696747988462448,8.852844715118408,8.794995069503784
196,2025-09-27T21:36:26.167609,0.01,128,10,0.3,5,62.73432922363281,62.1229362487793,0.0,0.0,0.5234983563423157,0.5246464610099792,0.9328333586454391,0.9328658245503902,8.716741800308228,8.62807846069336
197,2025-09-27T21:47:05.130653,0.01,128,10,0.3,10,62.727577209472656,62.235069274902344,0.0,0.0,0.5235547423362732,0.5237011909484863,1.1007215306162834,1.1007775366306305,8.701737642288208,8.651000499725342
198,2025-09-27T22:02:55.560836,0.01,128,10,0.3,15,62.89974594116211,62.32345199584961,0.0,0.0,0.5221216678619385,0.522958517074585,1.147843413054943,1.1478738710284233,8.694046258926392,8.652756929397583
199,2025-09-27T22:24:01.409934,0.01,128,10,0.3,20,62.64869689941406,62.089378356933594,0.0,0.0,0.5242139101028442,0.5249300599098206,1.1696658581495285,1.1696747988462448,8.732081890106201,8.653897762298584
200,2025-09-27T22:29:47.304166,0.01,128,10,0.4,5,62.73432922363281,62.1229362487793,0.0,0.0,0.5234983563423157,0.5246464610099792,0.9328333586454391,0.9328658245503902,8.761915445327759,8.698952198028564
201,2025-09-27T22:40:31.529496,0.01,128,10,0.4,10,62.727577209472656,62.235069274902344,0.0,0.0,0.5235547423362732,0.5237011909484863,1.1007215306162834,1.1007775366306305,8.802757263183594,8.712689399719238
202,2025-09-27T22:56:28.060291,0.01,128,10,0.4,15,62.89974594116211,62.32345199584961,0.0,0.0,0.5221216678619385,0.522958517074585,1.147843413054943,1.1478738710284233,8.722679138183594,8.719889879226685
203,2025-09-27T23:17:35.045302,0.01,128,10,0.4,20,62.64869689941406,62.089378356933594,0.0,0.0,0.5242139101028442,0.5249300599098206,1.1696658581495285,1.1696747988462448,8.749218940734863,8.668906211853027
204,2025-09-27T23:25:15.915394,0.01,128,15,0.2,5,62.7636833190918,62.400962829589844,0.0,0.0,0.5232535004615784,0.5223089456558228,0.9121544994413853,0.9121468253433704,9.195119857788086,9.10710883140564
205,2025-09-27T23:39:40.225074,0.01,128,15,0.2,10,62.72636795043945,62.14419174194336,0.0,0.0,0.5235648155212402,0.5244670510292053,1.0204712823033333,1.0204182267189026,9.127112865447998,9.182960510253906
206,2025-09-28T00:01:12.759918,0.01,128,15,0.2,15,62.97000503540039,62.42232894897461,0.0,0.0,0.5215390920639038,0.5221301317214966,1.0836029201745987,1.0832208320498466,9.136211633682251,9.050448417663574
207,2025-09-28T00:29:50.805851,0.01,128,15,0.2,20,62.818580627441406,62.2295036315918,0.0,0.0,0.5227962732315063,0.5237480401992798,1.12105230987072,1.120545007288456,9.317343473434448,9.244420528411865
208,2025-09-28T00:37:34.795946,0.01,128,15,0.3,5,62.7636833190918,62.400962829589844,0.0,0.0,0.5232535004615784,0.5223089456558228,0.9121544994413853,0.9121468253433704,9.308505058288574,9.350295305252075
209,2025-09-28T00:52:08.524587,0.01,128,15,0.3,10,62.72636795043945,62.14419174194336,0.0,0.0,0.5235648155212402,0.5244670510292053,1.0204712823033333,1.0204182267189026,9.203041315078735,9.054713487625122
210,2025-09-28T01:13:30.604386,0.01,128,15,0.3,15,62.97000503540039,62.42232894897461,0.0,0.0,0.5215390920639038,0.5221301317214966,1.0836029201745987,1.0832208320498466,9.241021156311035,9.238373279571533
211,2025-09-28T01:42:08.271576,0.01,128,15,0.3,20,62.818580627441406,62.2295036315918,0.0,0.0,0.5227962732315063,0.5237480401992798,1.12105230987072,1.120545007288456,9.216527223587036,9.166065216064453
212,2025-09-28T01:49:53.957977,0.01,128,15,0.4,5,62.7636833190918,62.400962829589844,0.0,0.0,0.5232535004615784,0.5223089456558228,0.9121544994413853,0.9121468253433704,9.223203659057617,9.183687448501587
213,2025-09-28T02:04:24.420724,0.01,128,15,0.4,10,62.72636795043945,62.14419174194336,0.0,0.0,0.5235648155212402,0.5244670510292053,1.0204712823033333,1.0204182267189026,9.206466913223267,9.17437219619751
214,2025-09-28T02:25:46.880229,0.01,128,15,0.4,15,62.97000503540039,62.42232894897461,0.0,0.0,0.5215390920639038,0.5221301317214966,1.0836029201745987,1.0832208320498466,9.189062356948853,9.092825889587402
215,2025-09-28T02:54:26.834211,0.01,128,15,0.4,20,62.818580627441406,62.2295036315918,0.0,0.0,0.5227962732315063,0.5237480401992798,1.12105230987072,1.120545007288456,9.167296409606934,9.068619012832642
216,2025-09-28T02:57:09.025191,0.0001,32,5,0.2,5,65.56562042236328,64.58811950683594,0.0,0.0,0.5008923411369324,0.5046219229698181,4.719442397356033,4.710759609937668,8.102319478988647,7.959237337112427
217,2025-09-28T03:01:46.746415,0.0001,32,5,0.2,10,73.2598648071289,73.08226013183594,0.0,0.0,0.4482852518558502,0.44597116112709045,1.5317366644740105,1.52926417440176,8.402419805526733,8.431749105453491
218,2025-09-28T03:08:35.874779,0.0001,32,5,0.2,15,77.61967468261719,77.3852767944336,0.0,0.0,0.4231055974960327,0.4211728870868683,0.6787970773875713,0.6782528646290302,8.343816757202148,8.32071042060852
219,2025-09-28T03:17:38.583371,0.0001,32,5,0.2,20,73.9022216796875,72.83277893066406,0.0,0.0,0.44438880681991577,0.44749876856803894,0.470382958650589,0.47104107961058617,8.327600002288818,8.428255319595337
220,2025-09-28T03:20:20.459331,0.0001,32,5,0.3,5,65.56562042236328,64.58811950683594,0.0,0.0,0.5008923411369324,0.5046219229698181,4.719442397356033,4.710759609937668,8.019769430160522,7.9677488803863525
221,2025-09-28T03:24:58.211330,0.0001,32,5,0.3,10,73.2598648071289,73.08226013183594,0.0,0.0,0.4482852518558502,0.44597116112709045,1.5317366644740105,1.52926417440176,8.427962303161621,8.328857898712158
222,2025-09-28T03:31:47.627993,0.0001,32,5,0.3,15,77.61967468261719,77.3852767944336,0.0,0.0,0.4231055974960327,0.4211728870868683,0.6787970773875713,0.6782528646290302,8.343706607818604,8.294763326644897
223,2025-09-28T03:40:46.886347,0.0001,32,5,0.3,20,73.9022216796875,72.83277893066406,0.0,0.0,0.44438880681991577,0.44749876856803894,0.470382958650589,0.47104107961058617,8.368927240371704,8.333832263946533
224,2025-09-28T03:43:28.419241,0.0001,32,5,0.4,5,65.56562042236328,64.58811950683594,0.0,0.0,0.5008923411369324,0.5046219229698181,4.719442397356033,4.710759609937668,8.005351066589355,7.938034772872925
225,2025-09-28T03:48:05.684011,0.0001,32,5,0.4,10,73.2598648071289,73.08226013183594,0.0,0.0,0.4482852518558502,0.44597116112709045,1.5317366644740105,1.52926417440176,8.304187297821045,8.308672904968262
226,2025-09-28T03:54:52.905795,0.0001,32,5,0.4,15,77.61967468261719,77.3852767944336,0.0,0.0,0.4231055974960327,0.4211728870868683,0.6787970773875713,0.6782528646290302,8.37665605545044,8.254985570907593
227,2025-09-28T04:03:52.218912,0.0001,32,5,0.4,20,73.9022216796875,72.83277893066406,0.0,0.0,0.44438880681991577,0.44749876856803894,0.470382958650589,0.47104107961058617,8.309454679489136,8.366121053695679
228,2025-09-28T04:07:30.748015,0.0001,32,10,0.2,5,73.01203155517578,73.25897979736328,0.0,0.0,0.44980695843696594,0.4448953866958618,1.4535789042711258,1.4513951539993286,8.55200457572937,8.48165488243103
229,2025-09-28T04:13:57.775915,0.0001,32,10,0.2,10,73.75584411621094,73.96935272216797,0.0,0.0,0.44527074694633484,0.4406227469444275,1.2093780636787415,1.2075103670358658,8.601581335067749,8.454428672790527
230,2025-09-28T04:23:28.183038,0.0001,32,10,0.2,15,76.20582580566406,76.52336120605469,0.0,0.0,0.4309554994106293,0.42591673135757446,0.7327415682375431,0.7320286594331264,8.548222780227661,8.511808395385742
231,2025-09-28T04:36:02.604988,0.0001,32,10,0.2,20,78.1007080078125,78.23779296875,0.0,0.0,0.42049962282180786,0.4165835678577423,0.6228697039186954,0.6225856058299541,8.545855045318604,8.521950483322144
232,2025-09-28T04:39:41.033360,0.0001,32,10,0.3,5,73.01203155517578,73.25897979736328,0.0,0.0,0.44980695843696594,0.4448953866958618,1.4535789042711258,1.4513951539993286,8.616051197052002,8.53057599067688
233,2025-09-28T04:46:06.600238,0.0001,32,10,0.3,10,73.75584411621094,73.96935272216797,0.0,0.0,0.44527074694633484,0.4406227469444275,1.2093780636787415,1.2075103670358658,8.56419587135315,8.489561080932617
234,2025-09-28T04:55:32.989331,0.0001,32,10,0.3,15,76.20582580566406,76.52336120605469,0.0,0.0,0.4309554994106293,0.42591673135757446,0.7327415682375431,0.7320286594331264,8.577038049697876,8.56071400642395
235,2025-09-28T05:08:07.366723,0.0001,32,10,0.3,20,78.1007080078125,78.23779296875,0.0,0.0,0.42049962282180786,0.4165835678577423,0.6228697039186954,0.6225856058299541,8.546917915344238,8.520209312438965
236,2025-09-28T05:11:45.722756,0.0001,32,10,0.4,5,73.01203155517578,73.25897979736328,0.0,0.0,0.44980695843696594,0.4448953866958618,1.4535789042711258,1.4513951539993286,8.585674047470093,8.535576581954956
237,2025-09-28T05:18:12.555451,0.0001,32,10,0.4,10,73.75584411621094,73.96935272216797,0.0,0.0,0.44527074694633484,0.4406227469444275,1.2093780636787415,1.2075103670358658,8.551705360412598,8.4682776927948
238,2025-09-28T05:27:40.215923,0.0001,32,10,0.4,15,76.20582580566406,76.52336120605469,0.0,0.0,0.4309554994106293,0.42591673135757446,0.7327415682375431,0.7320286594331264,8.558593034744263,8.49017858505249
239,2025-09-28T05:40:14.483887,0.0001,32,10,0.4,20,78.1007080078125,78.23779296875,0.0,0.0,0.42049962282180786,0.4165835678577423,0.6228697039186954,0.6225856058299541,8.511686563491821,8.513840198516846
240,2025-09-28T05:44:45.611604,0.0001,32,15,0.2,5,55.49042892456055,55.49501037597656,0.0,0.0,0.5918375253677368,0.5873064994812012,13.647451281547546,13.578857481479645,8.787723779678345,8.624197483062744
241,2025-09-28T05:52:57.395712,0.0001,32,15,0.2,10,55.79012680053711,55.94476318359375,0.0,0.0,0.5886582732200623,0.5825849771499634,6.914774954319,6.8798608481884,8.720610618591309,8.737306594848633
242,2025-09-28T06:05:08.422133,0.0001,32,15,0.2,15,55.916259765625,55.71025085449219,0.0,0.0,0.5873303413391113,0.5850374102592468,4.426454424858093,4.4045939445495605,8.599525451660156,8.567838191986084
243,2025-09-28T06:21:11.948096,0.0001,32,15,0.2,20,57.37521743774414,56.94924545288086,0.0,0.0,0.5723955631256104,0.5723091959953308,1.5293047279119492,1.5234379768371582,8.612341403961182,8.566630363464355
244,2025-09-28T06:25:43.974362,0.0001,32,15,0.3,5,55.49042892456055,55.49501037597656,0.0,0.0,0.5918375253677368,0.5873064994812012,13.647451281547546,13.578857481479645,8.623831033706665,8.627967834472656
245,2025-09-28T06:33:58.151382,0.0001,32,15,0.3,10,55.79012680053711,55.94476318359375,0.0,0.0,0.5886582732200623,0.5825849771499634,6.914774954319,6.8798608481884,8.577808141708374,8.526870250701904
246,2025-09-28T06:46:11.773951,0.0001,32,15,0.3,15,55.916259765625,55.71025085449219,0.0,0.0,0.5873303413391113,0.5850374102592468,4.426454424858093,4.4045939445495605,8.60932445526123,8.579769372940063
247,2025-09-28T07:02:25.922411,0.0001,32,15,0.3,20,57.37521743774414,56.94924545288086,0.0,0.0,0.5723955631256104,0.5723091959953308,1.5293047279119492,1.5234379768371582,8.739178895950317,8.650874376296997
248,2025-09-28T07:06:57.982949,0.0001,32,15,0.4,5,55.49042892456055,55.49501037597656,0.0,0.0,0.5918375253677368,0.5873064994812012,13.647451281547546,13.578857481479645,8.657275199890137,8.592153072357178
249,2025-09-28T07:15:10.031301,0.0001,32,15,0.4,10,55.79012680053711,55.94476318359375,0.0,0.0,0.5886582732200623,0.5825849771499634,6.914774954319,6.8798608481884,8.695043325424194,8.527575492858887
250,2025-09-28T07:27:20.193660,0.0001,32,15,0.4,15,55.916259765625,55.71025085449219,0.0,0.0,0.5873303413391113,0.5850374102592468,4.426454424858093,4.4045939445495605,8.58666706085205,8.56101369857788
251,2025-09-28T07:43:25.135160,0.0001,32,15,0.4,20,57.37521743774414,56.94924545288086,0.0,0.0,0.5723955631256104,0.5723091959953308,1.5293047279119492,1.5234379768371582,8.610568761825562,8.584439754486084
252,2025-09-28T07:46:29.841158,0.0001,64,5,0.2,5,72.04956817626953,68.81077575683594,0.0,0.0,0.4558156132698059,0.47365516424179077,3.726528227329254,3.719580441713333,8.268213748931885,8.246634721755981
253,2025-09-28T07:51:50.813787,0.0001,64,5,0.2,10,78.49369049072266,78.32064819335938,0.0,0.0,0.41839438676834106,0.41614285111427307,0.5210303291678429,0.5207240357995033,8.529659032821655,8.510932445526123
254,2025-09-28T07:59:43.515342,0.0001,64,5,0.2,15,66.83863067626953,67.07494354248047,0.0,0.0,0.4913523495197296,0.48591291904449463,0.5192774012684822,0.5195881985127926,8.458671569824219,8.410990953445435
255,2025-09-28T08:10:07.361958,0.0001,64,5,0.2,20,66.95953369140625,67.03736877441406,0.0,0.0,0.4904651641845703,0.4861852526664734,0.5260261818766594,0.5263374745845795,8.458982229232788,8.380577087402344
